roster,capacity,hand_size,days,window,discard_limit,gain_threshold,budget,seed,focal_seats,opponent_revision,timeout,embarrassment,total_spent,budget_remaining,sockless_days,faults,fault_details,budget_exhausted_on_day,source_sha256,python_version
"2,r,r,r",28,4,730,40,2,6,400.0,4025,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1433.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,40,2,6,400.0,4026,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1429.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,40,2,6,400.0,4027,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1874.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,40,2,6,400.0,4028,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2363.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,40,2,6,400.0,4029,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1916.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,40,2,6,400.0,4030,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,877.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4001,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1116.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4002,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1929.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4003,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2144.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4004,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1331.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4005,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1293.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4006,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,634.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4007,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1629.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4008,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1582.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4009,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,595.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4010,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1022.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4011,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2766.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4012,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1646.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4013,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1727.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4014,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1866.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4015,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,923.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4016,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,762.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4017,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,765.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4018,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1978.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4019,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2571.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4020,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1477.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4021,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1274.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4022,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1400.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4023,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,931.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4024,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1105.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4025,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,935.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4026,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1497.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4027,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2115.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4028,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1360.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4029,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,881.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,120.0,4030,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1178.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4001,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,654.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4002,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1203.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4003,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,539.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4004,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,797.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4005,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,638.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4006,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,783.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4007,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,874.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4008,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1297.0,130.0,270.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4009,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,872.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4010,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1032.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4011,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1200.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4012,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1088.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4013,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1029.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4014,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,836.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4015,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1053.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4016,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1167.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4017,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,510.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4018,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1664.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4019,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,942.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4020,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,742.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4021,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1035.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4022,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,985.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4023,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,689.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4024,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1579.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4025,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,797.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4026,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,844.0,130.0,270.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4027,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1287.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4028,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,859.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4029,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,836.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,1,6,400.0,4030,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,565.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4001,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1116.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4002,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1929.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4003,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1488.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4004,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1331.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4005,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1181.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4006,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1734.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4007,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1135.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4008,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1582.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4009,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1178.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4010,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,932.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4011,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1629.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4012,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1646.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4013,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1727.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4014,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1866.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4015,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,923.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4016,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1058.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4017,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,765.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4018,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1984.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4019,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1169.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4020,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1333.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4021,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1224.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4022,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1305.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4023,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,931.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4024,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,698.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4025,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,935.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4026,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1492.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4027,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1826.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4028,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1238.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4029,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,602.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,120.0,4030,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1178.0,120.0,0.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,400.0,4001,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,817.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,400.0,4002,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,780.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,400.0,4003,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1192.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,400.0,4004,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1164.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,400.0,4005,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1151.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,400.0,4006,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,633.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,400.0,4007,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1094.0,130.0,270.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,400.0,4008,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1297.0,130.0,270.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,400.0,4009,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,669.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,400.0,4010,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1032.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
"2,r,r,r",28,4,730,10,2,6,400.0,4011,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1033.0,120.0,280.0,0,0,,,e54c8f10eed42e79c0ae35d2d1dae7c4534289221e834cc873849bf23878b692,3.13.13
